id,name,explanation
7f08bcf6-8b90-44cb-aafd-bc18366b14f0,Phenylalanine,An essential amino acid used in cosmetics for conditioning. Well-tolerated.
9204167d-d385-462d-af97-e660d70998f0,Phenyltrimethicone,A phenyl silicone that adds gloss and natural-finish appearance to formulas. Well-tolerated.
fe2d2fac-2aab-4c92-b5be-1a4a5b39bbcd,Phytonadione (Vitamin K),"Vitamin K1 — used topically to help reduce dark circles, bruising, and redness. Well-tolerated."
cedc718a-8120-4150-a373-6fb5f6a4a230,Phytosphingosine,"A sphingolipid naturally found in the skin — a precursor to ceramides and an active component of the skin barrier's antimicrobial defense. Has documented antibacterial activity against acne bacteria and helps restore barrier integrity in reactive skin. Skin-identical, extremely well-tolerated, and specifically researched for sensitive and atopic skin."
42c27831-dd6d-4a11-8a9c-619de063cd1a,Phytosterols,"Plant sterols — structurally similar to cholesterol, supporting barrier repair. Very well-tolerated."
c7f33c93-9ad9-444a-828a-41c1db2e9bba,Phytosteryl Oleate,An ester of phytosterols and oleic acid used as an emollient. Well-tolerated.
1a54e8f4-4c32-4b1e-aff8-b85c10fc0daf,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate,A complex polyester emollient blend used in lip products. Not a sensitizer.
490a0eb8-e312-4625-82de-9bf077f050ee,Pinus Palustris Leaf Extract,Longleaf pine leaf extract — contains proanthocyanidins and other antioxidants. Used in soothing and antioxidant formulas. Well-tolerated.
5a072499-bd3f-4040-ae93-60acb32624f0,Pinus Pinaster Bark Extract,Pycnogenol / maritime pine bark extract — very potent antioxidant (OPCs). Well-tolerated.
01ebb069-a0d5-4ab0-8651-e46973339efe,Poly C10-30 Alkyl Acrylate,A synthetic polymer thickener similar to C10-30 alkyl acrylate crosspolymer. Not a sensitizer.
d71627de-0dc9-489c-8ac6-7c3aec20dbfe,Polyacrylate Crosspolymer-6,A synthetic thickener and emulsion stabilizer used in gel and cream formulas. Not a sensitizer.
38579bff-bce8-4716-b693-748e165dd119,Polydiethyleneglycol Adipate/Ipdi Copolymer,A polyurethane-based film former used in long-wear makeup. Inert; not a sensitizer.
b9c3f13f-32cb-47cb-b1f4-20baae5b1fa3,Polydimethylsiloxane/Polymethysilesquioxane Copolymer,A hybrid silicone copolymer for smooth texture in makeup. Inert; not a sensitizer.
96a30b2a-c27a-4a9c-bffa-a69b3ffa62d3,Polyethylene,"A synthetic wax or powder used as a texture modifier and thickener in lip products and makeup. Inert and non-sensitizing. Environmental concern as a microplastic in rinse-off products, but skin safety is not an issue."
ae00fe8d-cfe7-4a4b-a721-ffc261015fa6,Polyethylene Glycol,A polymer of ethylene oxide used as a humectant and solvent. Concern about penetration enhancers applies to low-MW forms; higher-MW versions stay on the skin surface. Generally well-tolerated.
54939ae1-9c40-4229-a75a-d0d05f7f9cd7,Polyglyceryl 3-Hydroxylauryl Ether,A gentle polyglycerol-based surfactant. Well-tolerated.
120864fa-5ccc-456a-8853-905ba17aab8f,Polyglyceryl-10 Laurate,A gentle polyglycerol ester emulsifier derived from lauric acid. The polyglycerol ester family has a very low irritation profile. No sensitization concerns.
8766f13e-31c4-4f13-803b-79796000eceb,Polyglyceryl-10 Myristate,A gentle polyglycerol-based emulsifier derived from myristic acid. The polyglycerol ester family is favored in sensitive-skin formulas for its very low irritation profile. No sensitization concerns.
ce7fc5b9-9c04-4c1c-9539-d46fa2be4ccf,Polyglyceryl-10 Stearate,A gentle emulsifier made from polyglycerol and stearic acid. The polyglycerol ester emulsifier family is favored in sensitive-skin formulas because of their very low irritation profile. No sensitization concerns.
b759e807-3961-465d-b1b5-ad14e94f6d06,Polyglyceryl-2 Dipolyhydroxystearate,A gentle polyglycerol ester emulsifier used in mineral sunscreens. Well-tolerated.
db404f58-841b-4c54-a29b-7f1eb963c33b,Polyglyceryl-2 Triisostearate,A polyglycerol-based emulsifier used in water-in-oil formulas. Gentle; well-tolerated.
f2c56540-f561-4691-8f66-201a290263ae,Polyglyceryl-3 Diisostearate,A gentle polyglycerol-based emulsifier used in anhydrous and water-in-oil formulas. The polyglycerol ester family has a very low irritation profile. No sensitization concerns.
1414b1c5-9499-4f01-b941-bffe7ab15a27,POLYGLYCERYL-3 DIISOSTEARATE 7743,A gentle polyglycerol ester emulsifier. No sensitization concerns.
0b6ced96-4496-44bc-9970-a127a6773ce2,Polyglyceryl-3 Methylglucose Distearate,"A gentle emulsifier made from polyglycerol, methyl glucose, and stearic acid. Used in natural and sensitive-skin formulas. Low irritation profile; no sensitization concerns."
a3e8aab4-aba1-4fcc-a3ca-f7b0635b8350,Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone,"A silicone-based emulsifier used to create water-in-silicone emulsions with a light, non-greasy feel. Well-tolerated; not a sensitizer."
5b061504-7381-45c4-a17e-a364824f4b93,Polyglyceryl-3 Polyricinoleate,A polyglycerol-based emulsifier used in water-in-oil formulas. Gentle; well-tolerated.
37e3b365-8689-45ad-a2d2-12306ed1b8b8,Polyglyceryl-4 Caprate,A gentle polyglycerol ester surfactant and emulsifier. Well-tolerated.
d85878aa-37b4-4216-9296-0c3ccb69efcd,Polyglyceryl-4 Isostearate,A gentle polyglycerol-based emulsifier used in mineral makeup and water-in-oil formulas. The polyglycerol ester family has a very low irritation profile. No sensitization concerns.
8bc87a0c-c188-45ea-9bed-9f6a52e7048d,Polyglyceryl-­4 ­Isostearate,Gentle polyglycerol ester emulsifier. No sensitization concerns.
7663ebe3-7b11-4437-aa61-b87b38d710ac,Polyglyceryl-5 Stearate,A gentle polyglycerol ester emulsifier. Well-tolerated.
118912ef-4b43-4f3e-9e39-ea091b22725e,Polygonum Cuspidatum Root Extract,Japanese knotweed extract — the primary natural source of resveratrol. Antioxidant. Well-tolerated.
856dcdc7-1958-4997-8ac5-3c94d7a01598,Polygonum Multiflorum Extract,He shou wu extract — antioxidant and conditioning; used in anti-aging formulas. Well-tolerated topically.
33a855e9-a12f-4e3d-ac76-c2e82bc2e088,Polyhydroxystearic Acid,A polymer emulsifier used in sunscreens to disperse mineral filters. Not a sensitizer.
cdfe364c-13b2-4304-b703-784b7bf4aef4,Polymethyl Methacrylate,"PMMA — spherical polymer particles used for a smooth, soft-focus effect in makeup. Inert; not a sensitizer."
abc0c25d-1e07-4bec-bbb5-13d9ba94aebc,Polymethylsilsesquioxane,"A silicone-based spherical powder used for its soft-focus, pore-blurring optical effect in primers and foundations. Inert and non-sensitizing; not absorbed into skin."
69802a20-fc2f-42f1-8e11-dd4facbc0cce,Polyoxyl 40 Stearate,A PEG-40 stearate emulsifier and solubilizer. Well-tolerated at typical cosmetic use levels.
e3221a6d-354b-4b24-a599-bec5aadbbcd5,Polyphenylsilsesquioxane,A silicone resin used to add gloss and wear to lip products. Inert; not a sensitizer.
9b5c30f7-7c93-46b1-a9e4-5a5026db1c9d,Polyquaternium-10,A cellulose-derived conditioning polymer that forms a smooth film on skin and hair. Very well-tolerated.
bbed04fd-d20f-4584-a4e4-a9e1c8794d47,Polyquaternium-11,A cationic polymer used as a conditioning and film-forming agent. Provides a smooth skin feel. Well-tolerated; not a significant sensitizer at typical cosmetic concentrations.
dce06041-a18f-4b14-835e-d11242450ebd,Polyquaternium-51,A synthetic polymer that mimics the phospholipid structure of cell membranes (also called MBPC). Forms a moisture-retaining film on skin and improves texture. Very well-tolerated.
1d59cc99-9a69-4aa0-8e03-649d797d54a9,Polyquaternium-67,A cationic polymer used for conditioning and film-forming. Well-tolerated.
ad0b10d6-f5b6-4b19-8439-910309658511,Polyquaternium-7,"A cationic polymer used as a conditioning and film-forming agent. Provides a smooth, slip-enhanced skin feel. Well-tolerated; not a sensitizer at typical cosmetic concentrations."
50963313-f1da-48bb-bda6-8cb372b0f9d6,Polysorbate 20,A very gentle emulsifier and solubilizer made from sorbitol and lauric acid. Widely used in sensitive-skin formulas and eye products because of its exceptionally low irritation profile. No sensitization concerns.
aa4fac2d-0918-4949-8553-37e2bdc70289,Polysorbate 60,A PEG-based emulsifier closely related to Polysorbate 80. Well-tolerated.
55b0001b-75bf-4ecb-83c8-3ed4487bdee5,Polysorbate 80,"A gentle, non-ionic emulsifier and solubilizer derived from sorbitol and oleic acid. Very widely used; well-tolerated."
b517fb89-60df-433e-a9e9-6048c1dc6cca,Portulaca Oleracea Extract,"Purslane extract — a soothing, antioxidant-rich plant extract with anti-inflammatory and barrier-supporting properties. Used in formulas targeting reactive, redness-prone skin. Well-tolerated."
5cef5b25-797d-432f-837c-d81d6c4bb39c,Potassium Azeloyl Diglycinate,"A water-soluble azelaic acid derivative with brightening, anti-inflammatory, and mild anti-bacterial properties. Well-tolerated even by reactive skin; gentler than azelaic acid itself."
7c6ea982-14d7-4962-94a8-e951e3c46933,Potassium Cetyl Phosphate,A mild emulsifier made from cetyl alcohol and phosphate. Gentle and compatible with sensitive-skin formulas. Well-tolerated with no known sensitization concerns.
546470d1-4c63-46ab-87f9-cb2c1e3c6c0a,Potassium Hydroxide,"A strong alkali used in trace amounts to adjust formula pH — similar function to sodium hydroxide, but often preferred in formulas for its feel. Fully neutralized in the finished product."
c6c0a59e-757f-405b-8f8e-5701843a0d0c,Potassium Phosphate,A phosphate salt used as a pH buffer in cosmetic formulas. No skin-active properties; purely a stability and pH-management ingredient. Not a sensitizer.
c46c819c-a2b0-434b-81cf-25e7944ea86c,Potassium Sorbate,A mild preservative (potassium salt of sorbic acid) used in food and cosmetics. Effective primarily against mold and yeast. Very gentle; not a sensitizer at typical cosmetic use levels. Often used in combination with sodium benzoate.
46c0fe3e-0deb-412c-8d80-de78ee0abf13,PPG-10 Methyl Glucose Ether,A PPG-modified glucose derivative used as a humectant and skin conditioner. Well-tolerated.
520fad0e-3112-4e7d-9534-a3b4ca758ad9,PPG-13-Decyltetradeceth-24,A PPG/PEG-based emulsifier used in silicone-containing formulas to create stable emulsions. Well-tolerated; not a sensitizer.
b9b2758c-61c4-4656-971c-d792f15e2df1,PPG-26-Buteth-26,A PPG/PEG-based emulsifier and solubilizer. Well-tolerated.
a26c6ae4-d402-48d7-881c-68dd447118f0,PPG-5-Ceteth-20,A PEG/PPG-based emulsifier and solubilizer used to disperse oils in water-based formulas. Well-tolerated; not a sensitizer.
783d3f8b-10d9-40d1-b2fe-ccd217690648,Proline,An amino acid used in cosmetics as a skin-conditioning agent. A key component of collagen. Very well-tolerated.
f1ed7c5c-9c85-4c53-bc2a-f307d0d6d381,Propanediol,"A plant-derived (corn-sourced) glycol used as a humectant, solvent, and penetration enhancer. Widely regarded as gentler than propylene glycol — less likely to irritate sensitive or reactive skin. Also improves the absorption of other ingredients in the formula. Well-tolerated."
47bca82f-71d2-4e12-a5ab-a41e25134cf8,Propolis,"A resinous substance bees produce from plant saps to seal their hives, with genuine antimicrobial and anti-inflammatory properties that have been studied for acne and wound healing. Well-tolerated for this skin. People with bee product allergies (beeswax, honey) should patch test, but absent that history, propolis is a safe and useful ingredient."
6ef19280-82bf-4215-87cb-ab5d3ba6ff75,Propolis Extract,"Concentrated bee propolis standardized for its active phenolic compounds. Has antimicrobial and anti-inflammatory activity, with some evidence for acne applications. Well-tolerated for this skin. Same caveat as raw propolis: known bee product allergies warrant a patch test first."
d0e836a1-e633-4116-b973-f2f013a8b406,Propylene Carbonate,A cyclic carbonate used as a solvent in mineral makeup dispersions. Well-tolerated.
a82428c7-eff1-4782-ad87-a171cb37dbd6,Propylene Glycol,"A humectant and solvent widely used in cosmetics. Well-tolerated by most skin types. Occasionally reported as a mild irritant at high concentrations on very sensitive skin, but at typical cosmetic use levels (usually <5%) it's not a practical concern."
f07df0f3-7bef-49e4-af95-40f1ee353a28,Propylene Glycol Laurate,"An emollient ester of propylene glycol and lauric acid. Gives formulas a light, non-greasy feel. Well-tolerated."
36a27ac0-fc20-4877-8efd-33cce17dead7,Prunus Amygdalus Dulcis Oil,"Sweet almond oil — a lightweight, balanced emollient rich in oleic and linoleic acids. Very well-tolerated."
dbece060-2bb9-475b-80ef-5cc6cbcdf667,Prunus Amygdalus Dulcis Seed Extract,"Sweet almond seed extract — conditioning, with mild emollient properties. Well-tolerated."
266b8f5e-dffe-4fa8-8733-5bb11bf88344,Prunus Armeniaca (Apricot) Fruit Extract,Apricot fruit extract — antioxidant-rich. Well-tolerated.
494a9a20-2e61-4293-ac72-d8e7c7b85815,Prunus Armeniaca Seed Powder,"Apricot seed powder used as a gentle physical exfoliant in scrubs. At fine-milled particle sizes, it is less abrasive than nut shells."
6a3f11be-79c1-4b59-9155-8252e2282da3,Prunus Mume Fruit Extract,"Japanese plum (ume) fruit extract — contains citric acid and other organic acids with antioxidant properties. At extract concentrations, not a practical exfoliant. Well-tolerated."
cd160f53-70fe-44f6-b0cb-cc2053dcddd9,Pteris Multifida Extract,Chinese brake fern extract — antioxidant. Well-tolerated.
65efa3b0-3baa-4ccf-967a-595297dd00b3,Pueraria Lobata Root Extract,Kudzu root extract — contains puerarin with antioxidant and anti-inflammatory properties. Well-tolerated.
7091d412-18ea-4c0e-a40e-69c8cb54d2a5,Pulsatilla Koreana Extract,Korean pasqueflower extract — calming and anti-inflammatory. Used in soothing Korean skincare formulas. Well-tolerated.
a34ce544-9b27-4922-9793-f493b7931030,Pumice,A volcanic rock used as a gentle physical exfoliant in scrubs. Inert; not a sensitizer.
0c3a9bb1-55b1-4a05-b2f7-4c285e495700,Punica Granatum Extract,Pomegranate extract — rich in ellagic acid and anthocyanins with antioxidant properties. Well-tolerated.
c5a3f6d2-e719-4227-93a0-bd5c303ce2a8,Purified Water,Deionized/purified water used as a formula base. Inert.
084ab887-32d8-4f35-8b24-e9dc15b9ca4f,Pvm/Ma Copolymer,A polyvinyl methyl ether/maleic acid copolymer used as a film former and adhesive in makeup. Inert; not a sensitizer.
e0fcaa14-3177-45ee-9dad-f96870e92131,PVP,Polyvinylpyrrolidone — a film former used in makeup and sunscreens to improve adhesion. Inert; not a sensitizer.
ac5744b5-565a-4753-bb52-ff5f65c12da8,Pyrus Malus (Apple) Fruit Extract,Apple fruit extract — contains polyphenols and malic acid. Antioxidant. Well-tolerated.
c16b8f48-f1e2-4b5a-958d-0c28e7988f80,Pyrus Malus Fruit Extract,"Apple fruit extract — contains malic acid and polyphenols. At extract concentrations in formulas, malic acid content is too low for meaningful exfoliating activity. Used for its antioxidant and conditioning properties. Well-tolerated."
3eefdad6-7aad-4a9c-84c6-43e300215d19,Pyrus' Malus (Apple) Fruit Extract,Apple fruit extract (typographic variant) — same ingredient as Pyrus Malus fruit extract. Well-tolerated.
56678c2c-d979-4031-ab4e-967f463991ee,Raspberry Isolates,Isolated compounds from raspberry — typically fragrance or antioxidant components. Well-tolerated.
ba4d21f5-5441-4ef5-bbbc-318a3795bb46,Red 6,D&C Red 6 — a synthetic lake dye used in lip products. Approved for cosmetic use. Inert.
9067403c-a213-4dd8-8410-043893f42f6e,Red 7,D&C Red 7 — a synthetic lake dye used in lip products. Approved for cosmetic use. Inert.
fde17e64-cf04-4842-afc6-60c7ef1d326e,Red 7 Ruby: Diisostearyl Malate,Diisostearyl malate — emollient for lip products. Well-tolerated.
ace568a0-0d94-41d3-ba85-2a67abc9bcb3,Resveratrol,A polyphenol antioxidant from grapes and Japanese knotweed. Anti-aging and antioxidant activity. Very well-tolerated.
b5c33b19-358a-4cae-9eee-740940817c06,Rh-Oligopeptide-1,A recombinant human EGF-like peptide that may support skin repair and renewal. Well-tolerated; not a sensitizer.
b7815e21-c70e-4254-bccb-510ade896fb8,Riboflavin,Vitamin B2 — used as an antioxidant and natural yellow pigment in cosmetics. Very well-tolerated.
05d0b091-9420-434b-8e57-9032f4c602eb,Rice Ferment Filtrate,"Fermented rice water — contains amino acids, vitamins, and ferulic acid. Brightening and conditioning. Well-tolerated."
8c389ede-298e-4a54-8999-0ecf58edeef4,Ricinus Communis Seed Oil,"Castor oil — a thick, viscous oil rich in ricinoleic acid with humectant and film-forming properties. Commonly used in lip products. Well-tolerated; not a sensitizer in typical cosmetic use."
74ccf60a-8fa8-4ae5-8abf-3a7c6b5111f1,Rosa Canina Fruit Oil,Rosehip oil — naturally high in retinoids (trans-retinoic acid) and linoleic acid. Supports barrier repair and has mild anti-aging benefits. Well-tolerated; the natural retinoid content is low enough not to cause the irritation of concentrated retinol.
80fec8cf-3ff0-41d9-ae59-74b8fc0f1349,Rosa Canina Fruit Oil*,Rosehip oil — high in linoleic acid and natural retinoids. Well-tolerated.
963724e9-a875-43dd-ac52-3e2287368959,Rosa Damascena Flower Extract,Damask rose flower extract — contains polyphenols with antioxidant and soothing properties. Distinct from rose essential oil; much lower sensitization risk at extract concentrations. Well-tolerated.
17796314-e330-46be-8da7-fed38f4031e2,Rosa Gallica Flower Extract,French rose flower extract — contains polyphenols with antioxidant and soothing properties. Well-tolerated.
b167e149-5aad-4229-9a9c-8576fe855093,Rosa Rugosa Flower Extract,Japanese rose flower extract — antioxidant and soothing. Well-tolerated.
e6d3fc1b-ad1c-4ec9-a36b-f41bdc41d194,Rosmarinus Officinalis Leaf Extract,Rosemary leaf extract — distinct from rosemary essential oil. The extract contains rosmarinic acid and carnosic acid with potent antioxidant activity. Much lower sensitization risk than the oil. Well-tolerated at cosmetic concentrations.
56e3d1ac-99a6-445b-a240-880d2d4ab176,Royal Jelly Extract,"Royal jelly — secreted by worker bees; contains 10-HDA, proteins, and vitamins. Skin-conditioning. Well-tolerated for most; those with bee/honey allergy should patch-test."
e2f655de-6b5a-4046-9143-5d578b43fa1d,Rubus Idaeus Fruit Extract,Raspberry fruit extract — antioxidant-rich. Well-tolerated.
846fd9a6-a5ec-4f6d-988d-dcdd8ca1b473,Saccharomyces Ferment,"A yeast ferment that produces beneficial metabolites including vitamins, amino acids, and antimicrobial peptides. Well-tolerated."
0b063de5-7332-4beb-9460-7afc27574467,Saccharomyces Ferment Filtrate,"The filtered extract of yeast fermentation — rich in amino acids, vitamins (especially B vitamins), and beta-glucan. Conditioning and brightening. Well-tolerated."
aade9ab5-eef1-4da1-9c2b-9746bab8008c,Saccharum Officinarum Extract,"Sugarcane extract — a source of glycolic acid at low concentrations, but also contains polysaccharides, amino acids, and other conditioning components. In extract form, the AHA content is typically too low to cause irritation. Well-tolerated."
d1cf8513-f0f2-4924-b7f5-da43d5790c7c,Sage (Salvia Officinalis) Extract,Sage extract (common name format). Antioxidant and antimicrobial. Well-tolerated at extract concentrations.
249c227c-a410-4354-bfa0-5bf38f42c50f,Sage Extract,Sage leaf extract — distinct from sage essential oil. The extract has antioxidant and antimicrobial properties without the camphor and thujone sensitization risk of the oil. Well-tolerated at cosmetic concentrations.
3596a5b9-d30a-4c89-b36b-1444dddbaafc,Salvia Officinalis Leaf Extract,Sage leaf extract — antioxidant and antimicrobial. Distinct from sage essential oil (which is flagged). Well-tolerated.
c8e1ae20-2ab9-499c-80e1-f857d4bdda53,Saponaria Officinalis Leaf Extract,Soapwort extract — contains saponins with mild cleansing and soothing properties. Well-tolerated at extract concentrations.
fcdefba3-f189-48e0-b250-2c6f2a6dd484,Sapphire Powder,Fine-ground sapphire (aluminum oxide) used as a luxury skin-feel ingredient and mild exfoliant. Inert; not a sensitizer.
626ef83e-8f3d-4fa8-9010-099742bc5e7e,Scutellaria Baicalensis Root Extract,Baical skullcap root extract — contains baicalin and other flavonoids with potent antioxidant and anti-inflammatory activity. Widely used in Korean and Japanese skincare for reactive and redness-prone skin. Well-tolerated.
a88a0bf4-a0b1-4267-a507-4e35c2a52fee,Sd Alcohol 40,"Specially denatured ethanol (SD 40) used in cosmetics as a solvent, antimicrobial, and astringent. At typical concentrations in leave-on products it may be slightly drying, but in serums and toners it evaporates quickly. Not a sensitizer; the drying effect is the main concern for very dry reactive skin."
3152f14b-6d88-4cb0-b894-b5cb172ba4a6,SEBACIC ACID,A dicarboxylic acid used in barrier-repair formulas. Occurs naturally in sebum. Well-tolerated.
497e8234-c229-4591-812c-d5ab3dd91706,Serica Soie,Silk protein — conditioning with a silky skin feel. Well-tolerated.
8d712d21-c7d6-49f3-937f-7aa8108f3541,Serica Soie),Silk protein or powder — conditioning with a silky skin feel. Well-tolerated.
6ce3bbcd-791b-4044-af85-e8dd61e91293,Sesamum Indicum Seed Extract,Sesame seed extract — contains sesamin and other antioxidants. Well-tolerated; sesame seed allergy is possible but rare via topical application.
40ec9313-d403-4a37-a3ca-601d9736ec95,Silica,"Silicon dioxide — used in cosmetics as an absorbent, anti-caking agent, and texture modifier. Gives makeup a soft-focus, pore-blurring effect. Inert and non-sensitizing; not absorbed into skin."
51158bc7-350c-4996-9d89-a571d9afe86f,Silica Dimethyl Silylate,Surface-modified silica used as an absorbent and thickener in anhydrous formulas. Inert; not a sensitizer.
2b8243f4-1550-415e-88c4-0893df47e476,Silica Silylate,Silyl-modified silica used as a thickener and absorbent in anhydrous formulas. Inert; not a sensitizer.
059f1d4a-88d5-4d9d-9c2b-c7e6a0ca1b03,Silk Powder,"Finely ground silk protein used in makeup for a smooth, soft-focus effect. Well-tolerated."
8f60ecf9-4b2e-4bb0-ab00-429ecdc8daa6,Simethicone,A silicone anti-foaming and skin-protective agent. Used in diaper creams and wound care. Very well-tolerated; approved for medical use.
995b8a02-03aa-4616-931c-f526f4344a14,Simmondsia Chinensis Seed Oil,"Jojoba — technically a liquid wax (not a triglyceride oil), making it uniquely stable and structurally similar to skin's own sebum. This similarity means it absorbs readily without clogging pores. One of the most reliable emollients for reactive skin: non-comedogenic, shelf-stable, and consistently well-tolerated."
2a519ae5-668c-4365-bf36-48f2a3a27eb0,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,A synthetic polymer thickener used to create gel textures. Well-tolerated.
6ebaa45d-0c23-46cb-b5ca-d866979da271,Sodium Alginate,Seaweed-derived thickener and film former. Very gentle; used in face masks. Well-tolerated.
7c8bea5c-bbcb-4f96-84ed-8a13986c469b,Sodium Benzoate,A mild preservative (sodium salt of benzoic acid) widely used in both food and cosmetics. Effective against yeast and bacteria at low concentrations. Generally well-tolerated in skincare; much gentler than formaldehyde-releasing preservatives. Not a practical concern at typical cosmetic use levels.
8e09c4cd-4035-4ca6-988f-0bf0b53f08c9,Sodium ­Benzoate,Mild preservative. Well-tolerated.
a4f8def8-e37b-4868-a1f6-67c7d2f995b8,Sodium Chloride,Salt — used in cosmetics to adjust viscosity and tonicity of aqueous formulas. Physiologically identical to the salt in skin cells. No sensitization concerns whatsoever at typical cosmetic use levels.
de459876-d604-40a1-8f4b-9f0c230d8414,Sodium Citrate,The sodium salt of citric acid used as a pH buffer and chelating agent. Helps maintain formula stability and keeps pH at the skin-friendly range. No skin-active properties at these concentrations; not a sensitizer.
042207f1-0b18-41bc-aee0-987a5f352f4e,Sodium Cocoamphoacetate,A mild amphoteric surfactant derived from coconut oil. Gentle and conditioning; suitable for sensitive-skin cleansers.
528144a5-bff0-4a2a-aaf3-113525d57c62,Sodium Cocoyl Alaninate,An amino acid-based (alanine) mild surfactant. Gentle and skin-compatible; suitable for sensitive-skin cleansers.
96e6d259-6c7b-4223-b38f-042e06060e80,Sodium Cocoyl Glycinate,An amino acid-based (glycine) mild surfactant derived from coconut. Gentle and skin-compatible.
a5b2b36c-5dcd-4dae-b5eb-ec45169a780c,Sodium Cocoyl Isethionate,A very gentle isethionate surfactant derived from coconut. Used in syndet bars and sensitive-skin cleansers. Well-tolerated.
a37310ee-8bfc-4fbd-8de2-651190946051,Sodium Hydrolyzed Potato Starch Dodecenylsuccinate,A modified starch used as an emulsifier and texture agent. Well-tolerated.
8011e463-15b5-410b-8f02-8c21d4d9a47c,Sodium Hydroxide,"A strong alkali used in trace amounts to adjust formula pH — neutralizes carbomers, sets acidity to the correct range, and creates the environment where other ingredients function. Fully neutralized in the finished product; no residual caustic activity. Seeing it on an ingredient list doesn't mean the product is harsh or alkaline."
b4c8debe-6743-4533-8273-e046de771cae,Sodium Isethionate,An isethionate-derived mild surfactant. Gentle and skin-compatible.
4b95bac2-0496-463c-98b3-6cb33e7102d7,Sodium Lactate,"The sodium salt of lactic acid — used as a humectant and mild pH adjuster. Unlike free lactic acid, it has minimal exfoliating activity at typical concentrations. Part of the skin's NMF. Well-tolerated."
66c093c3-0e51-4291-972b-0395e0f6970e,Sodium Lauroyl Lactylate,A gentle emulsifier and mild surfactant made from lauric acid and lactic acid — biodegradable and often used in sensitive-skin and baby products. Extremely well-tolerated.
3b0818e4-1ce1-4556-99c9-5af21117c1c5,Sodium Lauroyl Methyl Isethionate,A mild isethionate-based surfactant with excellent skin feel and low irritation. One of the gentler cleansing agents available — used in sensitive-skin and baby cleansers. Well-tolerated.
91ddd368-973f-488c-a1d1-5224f87f1943,Sodium Lauroyl Sarcosinate,"An amino acid-based (sarcosine) mild surfactant used in cleansers. Gentler than sulfates, with good skin feel and low irritation. Well-tolerated even by reactive skin."
5f25ea98-ade0-4e33-8adf-a0a6c1c85b74,Sodium Laurylglucosides Hydroxypropylsulfonate,A mild glucose-derived surfactant with gentle cleansing properties. Well-tolerated.
6f4800fe-f24b-4fcd-8064-4a9bd256c32e,Sodium Methyl Cocoyl Taurate,A taurine-derived mild surfactant. Gentle with good skin feel; suitable for sensitive-skin formulas.
0de62fc0-f0af-413c-8dcb-af6ba9b6c3e4,Sodium Palmitoyl Proline,An amino acid-derived film former and conditioning agent. Well-tolerated.
353a7d87-31da-4394-901a-b8040523f41c,Sodium PCA,The sodium salt of pyrrolidone carboxylic acid — a key component of the skin's natural moisturizing factor (NMF). Naturally present in healthy skin and highly effective at attracting moisture. One of the most skin-compatible humectants available.
1393344f-d8a0-4f01-a9b4-6e8e987fe145,Sodium Phytate,"A chelating agent derived from phytic acid (found in plants) — a greener, biodegradable alternative to EDTA. Binds metal ions to stabilize formulas. Not a sensitizer."
47948f8f-c75b-4900-b51f-4bbfe831ad60,Sodium Polyacrylate,A crosslinked polyacrylate polymer used as a thickener and absorbent in gels and creams. The same technology used in medical wound dressings. Creates smooth gel textures and absorbs excess moisture. Very well-tolerated and non-sensitizing.
b9c8f32a-0454-4c9c-a9dc-c34a1240a0f1,Sodium Polyacryloyldimethyl Taurate,A synthetic polymer thickener and emulsifier. Well-tolerated.
a155fab1-1ba2-4302-96f5-22268fcba651,Sodium Sulfate,A mineral salt used as a tonicity agent and processing aid. Not a sensitizer.
9e60612f-c8fb-45a9-9a15-0fc9223f8cdc,Sodium Surfactin,A biosurfactant produced by Bacillus subtilis fermentation. Very mild with antimicrobial and skin-moisturizing properties. Well-tolerated.
cfbf0c3a-ab51-4d91-93be-a0860560a99e,Solanum Melongena Fruit Extract,Eggplant fruit extract — contains anthocyanins with antioxidant properties. Used in brightening and antioxidant formulas. Well-tolerated; not a sensitizer.
f6a03c95-6e36-4d67-8704-6928ad20bbb9,Sorbeth-30 Tetraoleate,A hydrophilic emulsifier and solubilizer used in cleansing oils — the ingredient that causes the formula to emulsify into a milky rinse on contact with water. Essential for rinse-off cleansing oil performance. Very gentle; no known skin sensitization concerns.
435daf7b-aa3a-4a46-8ab9-0f2e716681ac,Sorbic Acid,A naturally occurring fatty acid and mild preservative effective primarily against mold and yeast. The same compound as potassium sorbate (the salt form). Very well-tolerated at typical cosmetic use levels.
c8912ac2-cd06-4196-ad26-6ccc83bd4faa,Sorbitan Isostearate,An emulsifier derived from sorbitol and isostearic acid that stabilizes water-in-oil emulsions. Gentle; no known sensitization concerns.
de3ceea4-bf04-41d5-8883-02985283ae04,Sorbitan Laurate,A gentle sorbitan ester emulsifier from sorbitol and lauric acid. Well-tolerated.
668b24ed-3a5d-4e48-9092-50f7e14f99c5,Sorbitan Oleate,A sorbitan-based emulsifier derived from oleic acid. Well-tolerated.
022a0ed4-ba58-455d-bedc-502736fda0af,Sorbitan Olivate,"An emulsifier derived from sorbitol and olive oil fatty acids, used in natural and sensitive-skin formulas to stabilize water-in-oil emulsions. Very gentle; not a sensitizer."
